"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","G/90M","G/G","A/G","A/90M","ABS","AFKG","AHW","AOG","APL","APKG","AR","ASOP","Pts","Pt/G","Pt/90M","Sh/G","Sh/90M","ShG/G","ShG/90M","FC/G","FS/G","RCR","DPt","6S","Off/G","Off/90M","HT","GAD","GAF","GAM","CSD","CSF","CSM"
"11","F","Lukaku, Romelu - EVE","FA","@MCI Wed 7:45PM","24","24","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","6.0","6.0","1.0","1.0","0.0","0.0","0","0","0","1.0","1.0","0","0","3","0","0","0","0"
"12","M","Oscar - CHE","FA","WBA Wed 7:45PM","23.88","23.88","1.1","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.1","5.0","5.5","2.0","2.2","1.0","1.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"13","F","Bojan - STK","FA","NOR Wed 7:45PM","23","23","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","4.0","4.0","3.0","3.0","0.0","2.0","0","0","0","0.0","0.0","0","0","2","0","0","0","0"
"14","F","Remy, Loïc - CHE","FA","WBA Wed 7:45PM","22.29","22.29","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","12.9","1.0","6.4","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"15","M","Adam, Charlie - STK","FA","NOR Wed 7:45PM","22","22","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","18.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"16","M","Behrami, Valon - WAT","FA","@SOU Wed 7:45PM","22","22","0.0","0.0","1.0","9.0","0","0","0","0","0","0","0","0","1","1.0","9.0","0.0","0.0","0.0","0.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"17","F","Benteke, Christian - LIV","FA","ARS Wed 8:00PM","21.88","21.88","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","5.6","0.0","0.0","0.0","1.0","0","0","0","2.0","11.3","0","0","0","1","0","0","0"
"18","F","Bony, Wilfried - MCI","FA","EVE Wed 7:45PM","21.67","21.67","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","13.3","1.0","3.3","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"19","F","Gestede, Rudy - AVL","WW","CRY Tue 7:45PM","20","20","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","6.0","2.0","6.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","0","0","0","0"
"20","D","Smith, Adam - BOUR","FA","WHU Tue 7:45PM","20","20","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","0","4","0","0.0","0.0","0","1","0","0","0","0","0"
"21","M","Yaya Touré - MCI","FA","EVE Wed 7:45PM","20","20","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","4.0","4.0","1.0","1.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"22","M","Mahrez, Riyad - LEIC","FA","@TOT Wed 8:00PM","19.67","19.67","2.2","2.0","0.0","0.0","0","0","0","0","0","0","0","0","2","2.0","2.2","2.0","2.2","2.0","2.2","0.0","0.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"23","F","Ayew, Jordan - AVL","WW","CRY Tue 7:45PM","19","19","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","2.0","0.0","0","5","0","0.0","0.0","0","0","1","0","0","0","0"
"24","M","Willian - CHE","FA","WBA Wed 7:45PM","19","19","0.0","0.0","1.0","1.0","0","0","0","0","0","1","0","0","1","1.0","1.0","3.0","3.0","2.0","2.0","0.0","2.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"25","D","Daniels, Charlie - BOUR","FA","WHU Tue 7:45PM","19","19","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","3.0","3.0","1.0","1.0","1.0","1.0","0","1","0","1.0","1.0","0","1","0","0","0","0","0"
"26","M","Silva, David - MCI","FA","EVE Wed 7:45PM","18.47","18.47","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.5","0.0","0.0","3.0","3.0","0","6","0","0.0","0.0","0","0","2","0","0","0","0"
"27","M","Carroll, Tom - TOT","FA","LEIC Wed 8:00PM","18.36","18.36","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","8.2","1.0","8.2","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"28","F","Walcott, Theo - ARS","FA","@LIV Wed 8:00PM","18.14","18.14","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"29","F","Defoe, Jermain - SUN","FA","@SWA Wed 7:45PM","18","18","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","1.0","1.0","0","1","0","2.0","2.0","0","0","3","0","0","0","0"
"30","F","Pedro - CHE","WW","WBA Wed 7:45PM","18","18","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","3.0","3.0","1.0","1.0","0.0","4.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"31","F","Jerome, Cameron - NOR","FA","@STK Wed 7:45PM","17.59","17.59","1.1","1.0","1.0","1.1","0","0","0","0","0","0","0","0","2","2.0","2.2","1.0","1.1","1.0","1.1","1.0","0.0","0","1","0","0.0","0.0","0","0","1","0","0","0","0"
"32","F","Agüero, Sergio - MCI","FA","EVE Wed 7:45PM","17.14","17.14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.9","2.0","2.9","1.0","1.0","0","1","0","1.0","1.4","0","0","2","0","0","0","0"
"33","F","Kane, Harry - TOT","FA","LEIC Wed 8:00PM","17.07","17.07","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","2.0","2.0","0.0","3.0","0","0","0","0.0","0.0","0","0","0","0","0","1","0"
"34","F","Rondón, Salomón - WBA","WW","@CHE Wed 7:45PM","17.04","17.04","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","0.0","1.0","0","6","0","0.0","0.0","0","0","2","0","0","0","0"
"35","D","Ivanovic, Branislav - CHE","FA","WBA Wed 7:45PM","17","17","1.0","1.0","0.0","0.0","0","0","0","0","1","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","2.0","0.0","0","2","0","0.0","0.0","0","1","0","0","0","0","0"
"36","M","Ward-Prowse, James - SOU","FA","WAT Wed 7:45PM","17","17","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","7.5","1.0","7.5","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"37","F","Vardy, Jamie - LEIC","FA","@TOT Wed 8:00PM","16.17","16.17","0.0","0.0","1.0","1.0","0","0","0","0","0","1","0","0","1","1.0","1.0","1.0","1.0","0.0","0.0","1.0","1.0","0","1","0","2.0","2.1","0","0","1","0","0","0","0"
"38","M","Coutinho, Philippe - LIV","FA","ARS Wed 8:00PM","16","16","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","3.0","0","1","0","2.0","2.0","0","0","3","0","0","0","0"
"39","F","Giroud, Olivier - ARS","FA","@LIV Wed 8:00PM","16","16","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","0","1","0","1.0","1.0","0","0","1","0","0","0","0"
"40","F","Martial, Anthony - MUN","WW","@NEW Tue 7:45PM","16","16","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","1.0","3.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"41","F","Pellè, Graziano - SOU","FA","WAT Wed 7:45PM","16","16","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","2.0","0.0","0","2","0","1.0","1.0","0","0","2","0","0","0","0"
"42","M","Ramsey, Aaron - ARS","FA","@LIV Wed 8:00PM","16","16","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","2.0","3.0","0","2","0","0.0","0.0","0","0","0","1","0","0","0"
"43","M","Gardner, Craig - WBA","FA","@CHE Wed 7:45PM","15","15","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","3.0","2.0","0","3","0","0.0","0.0","0","0","0","2","0","0","0"
"44","M","Henderson, Jordan - LIV","FA","ARS Wed 8:00PM","15","15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","0.0","0","1","0","2.0","2.0","0","0","0","3","0","0","0"
"45","F","Rooney, Wayne - MUN","FA","@NEW Tue 7:45PM","15","15","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","4.0","4.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0.0","0","0","2","0","0","0","0"
"46","M","Sigurdsson, Gylfi - SWA","FA","SUN Wed 7:45PM","15","15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","5.0","5.0","0.0","0.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","0","0","0","1"
"47","M","Özil, Mesut - ARS","FA","@LIV Wed 8:00PM","14.92","14.92","0.0","0.0","2.0","2.4","0","0","0","0","0","0","0","0","2","2.0","2.4","0.0","0.0","0.0","0.0","0.0","2.0","0","0","0","1.0","1.2","0","0","0","0","0","0","0"
"48","M","Ibe, Jordon - LIV","FA","ARS Wed 8:00PM","14.25","14.25","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","11.3","0.0","0.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"49","M","Antonio, Michail - WHU","WW","@BOUR Tue 7:45PM","14.12","14.12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.1","0.0","0.0","4.0","1.0","0","4","0","1.0","1.1","0","0","0","0","0","0","1"
"50","M","Afellay, Ibrahim - STK","WW","NOR Wed 7:45PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","3.0","0","4","0","0.0","0.0","0","0","0","2","0","0","0"
"51","D","Bacuna, Leandro - AVL","FA","CRY Tue 7:45PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","3.0","0.0","0","6","0","0.0","0.0","0","1","0","0","0","0","0"
"52","M","Bolasie, Yannick - CRY","FA","@AVL Tue 7:45PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","1.0","1.0","0.0","1.0","0","0","0","1.0","1.0","0","0","1","0","0","0","0"
"53","M,F","De Bruyne, Kevin - MCI","WW","EVE Wed 7:45PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","2","0","0","0"
"54","M","Ki Sung-yueng - SWA","FA","SUN Wed 7:45PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","5.0","5.0","1.0","1.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","0","0","0","1"
"55","M","Lamela, Erik - TOT","FA","LEIC Wed 8:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","1.0","3.0","0","1","0","1.0","1.0","0","0","0","0","0","0","1"
"56","M","Rodwell, Jack - SUN","FA","@SWA Wed 7:45PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0","7","0","0.0","0.0","0","0","0","3","0","0","0"
"57","M","Tettey, Alexander - NOR","FA","@STK Wed 7:45PM","14","14","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","1.0","0.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"58","M","Veretout, Jordan - AVL","WW","CRY Tue 7:45PM","14","14","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"59","F","Murray, Glenn - BOUR","FA","WHU Tue 7:45PM","13.92","13.92","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.4","1.0","1.2","1.0","1.0","0","1","0","2.0","2.4","0","0","0","0","0","0","0"
"60","F","Wickham, Connor - CRY","FA","@AVL Tue 7:45PM","13.03","13.03","1.4","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.4","2.0","2.8","1.0","1.4","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"61","F","Arnautovic, Marko - STK","FA","NOR Wed 7:45PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","2.0","1.0","0","2","0","0.0","0.0","0","0","2","0","0","0","0"
"62","M","McArthur, James - CRY","FA","@AVL Tue 7:45PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","4.0","0.0","0","4","0","0.0","0.0","0","0","0","1","0","0","0"
"63","M","Ritchie, Matt - BOUR","FA","WHU Tue 7:45PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","1.0","4.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"64","M","Shaqiri, Xherdan - STK","WW","NOR Wed 7:45PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","0.0","0.0","0.0","0.0","0","3","0","0.0","0.0","0","0","2","0","0","0","0"
"65","M","Westwood, Ashley - AVL","FA","CRY Tue 7:45PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","2.0","1.0","0","5","0","0.0","0.0","0","0","0","1","0","0","0"
"66","M","Can, Emre - LIV","FA","ARS Wed 8:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","2.0","1.0","0","2","0","0.0","0.0","0","0","0","3","0","0","0"
"67","M","Dembélé, Mousa - TOT","FA","LEIC Wed 8:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","5.0","0","3","0","0.0","0.0","0","0","0","0","0","0","1"
"68","F","Gomis, Bafétimbi - SWA","FA","SUN Wed 7:45PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","1.0","0","0","0","3.0","3.0","0","0","0","0","0","1","0"
"69","M","Pugh, Marc - BOUR","FA","WHU Tue 7:45PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","4.5","1.0","4.5","0.0","0.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"70","M","Sánchez, Carlos - AVL","FA","CRY Tue 7:45PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","1.0","0","2","0","0.0","0.0","0","0","0","1","0","0","0"
"71","F","Valencia, Enner - WHU","FA","@BOUR Tue 7:45PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","6.0","1.0","3.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"72","M","de Jong, Siem - NEW","FA","MUN Tue 7:45PM","11.58","11.58","0.0","0.0","1.0","1.5","0","0","0","0","0","0","0","0","1","1.0","1.5","1.0","1.5","0.0","0.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","0","0","0","0"
"73","F","Campbell, Joel - ARS","WW","@LIV Wed 8:00PM","11.14","11.14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.6","1.0","1.3","0.0","2.0","0","0","0","1.0","1.3","0","0","0","0","0","0","0"
"74","M","Barry, Gareth - EVE","FA","@MCI Wed 7:45PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","2.0","0","2","0","0.0","0.0","0","0","0","3","0","0","0"
"75","D","Coloccini, Fabricio - NEW","FA","MUN Tue 7:45PM","11","11","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","0","0","0","0.0","0.0","0","1","0","0","0","0","0"
"76","D","Evans, Jonny - WBA","FA","@CHE Wed 7:45PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0","6","0","0.0","0.0","0","0","0","2","0","0","0"
"77","D","McAuley, Gareth - WBA","FA","@CHE Wed 7:45PM","11","11","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0","0","0","0","0.0","0.0","0","2","0","0","0","0","0"
"78","M","McClean, James - WBA","FA","@CHE Wed 7:45PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0","8","0","0.0","0.0","0","0","0","0","0","0","0"
"79","M","Wanyama, Victor - SOU","FA","WAT Wed 7:45PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","3.0","0","3","0","0.0","0.0","0","0","0","2","0","0","0"
"80","D","Wasilewski, Marcin - LEIC","FA","@TOT Wed 8:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","0","5","0","0.0","0.0","0","2","0","0","0","0","0"
"81","F","Long, Shane - SOU","FA","WAT Wed 7:45PM","10.92","10.92","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","3.5","1.0","3.5","1.0","0.0","0","1","0","0.0","0.0","0","0","0","0","0","0","0"
"82","F","Mitrovic, Aleksandar - NEW","WW","MUN Tue 7:45PM","10.74","10.74","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","3.2","1.0","1.6","1.0","0.0","0","1","0","0.0","0.0","0","0","1","0","0","0","0"
"83","F","Origi, Divock - LIV","FA","ARS Wed 8:00PM","10.51","10.51","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.8","1.0","1.8","0.0","1.0","0","0","0","1.0","1.8","0","0","1","0","0","0","0"
"84","M","Howson, Jonny - NOR","FA","@STK Wed 7:45PM","10.5","10.5","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","3.8","0.0","0.0","0.0","0.0","0","0","0","1.0","3.8","0","0","0","1","0","0","0"
"85","M","Shelvey, Jonjo - SWA","FA","SUN Wed 7:45PM","10.29","10.29","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","5.3","0.0","0.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","0","0","0","0"
"86","M","Eriksen, Christian - TOT","FA","LEIC Wed 8:00PM","10.19","10.19","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.1","1.0","1.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","0","0","0","1"
"87","D","Aké, Nathan - WAT","FA","@SOU Wed 7:45PM","10","10","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","1","0","0"
"88","M","Brady, Robbie - NOR","WW","@STK Wed 7:45PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0","6","0","0.0","0.0","0","0","0","1","0","0","0"
"89","D","Johnson, Glen - STK","WW","NOR Wed 7:45PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","0.0","0.0","0","0","0","0.0","0.0","0","2","0","0","0","0","0"
"90","D","Kolarov, Aleksandar - MCI","FA","EVE Wed 7:45PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","2.0","0.0","0","2","0","0.0","0.0","0","2","0","0","0","0","0"
"91","M","Fernandinho - MCI","FA","EVE Wed 7:45PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","2","0","0","0"
"92","M","Zaha, Wilfried - CRY","FA","@AVL Tue 7:45PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","1","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","0","3","0","0.0","0.0","0","0","0","1","0","0","0"
"93","D","van Aanholt, Patrick - SUN","FA","@SWA Wed 7:45PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","0.0","1.0","0","0","0","0.0","0.0","0","3","0","0","0","0","0"
"94","M","Van Ginkel, Marco - STK","FA","NOR Wed 7:45PM","9.6","9.6","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.4","1.0","1.2","1.0","0.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"95","F","Cissé, Papiss Demba - NEW","FA","MUN Tue 7:45PM","9.45","9.45","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","2.7","1.0","2.7","0.0","2.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"96","M","Arter, Harry - BOUR","FA","WHU Tue 7:45PM","9.29","9.29","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.3","0.0","0.0","1.0","0.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"97","F","Watmore, Duncan - SUN","WW","@SWA Wed 7:45PM","9.28","9.28","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.1","0.0","0.0","0.0","2.0","0","0","0","1.0","1.1","0","0","3","0","0","0","0"
"98","M","Mutch, Jordon - CRY","FA","@AVL Tue 7:45PM","9.18","9.18","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","8.2","0.0","0.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"99","M","Fellaini, Marouane - MUN","FA","@NEW Tue 7:45PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","2.0","3.0","0","0","0","2","0","0","0"
"100","D","Fonte, Jose - SOU","FA","WAT Wed 7:45PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","4","0","1.0","1.0","0","2","0","0","0","0","0"
