"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","G/90M","G/G","A/G","A/90M","ABS","AFKG","AHW","AOG","APL","APKG","AR","ASOP","Pts","Pt/G","Pt/90M","Sh/G","Sh/90M","ShG/G","ShG/90M","FC/G","FS/G","RCR","DPt","6S","Off/G","Off/90M","HT","GAD","GAF","GAM","CSD","CSF","CSM"
"51","F","King, Joshua - BOUR","FA","WHU Tue 7:45PM","12.25","12.25","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.1","1.0","1.1","3.0","0.0","0","3","0","0.0","0.0","0","0","2","0","0","0","0"
"52","M","Dele Alli - TOT","FA","LEIC Wed 8:00PM","12.11","12.11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.1","0.0","0.0","2.0","2.0","0","5","0","0.0","0.0","0","0","1","0","0","0","0"
"53","M","Hazard, Eden - CHE","FA","WBA Wed 7:45PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","6.0","0","4","0","0.0","0.0","0","0","0","0","0","1","0"
"54","M","Herrera, Ander - MUN","FA","@NEW Tue 7:45PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","1.0","0","2","0","0.0","0.0","0","0","0","0","0","0","1"
"55","D","Kolarov, Aleksandar - MCI","FA","EVE Wed 7:45PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","2.0","0","4","0","0.0","0.0","0","0","0","0","1","0","0"
"56","M","Lallana, Adam - LIV","FA","ARS Wed 8:00PM","12","12","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","3.0","0.0","0","3","0","0.0","0.0","0","0","0","0","0","0","1"
"57","D","Moreno, Alberto - LIV","FA","ARS Wed 8:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0","7","0","0.0","0.0","0","0","0","0","1","0","0"
"58","M","McCarthy, James - EVE","FA","@MCI Wed 7:45PM","11.92","11.92","0.0","0.0","1.0","3.5","0","0","0","0","0","0","0","0","1","1.0","3.5","0.0","0.0","0.0","0.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"59","D","Bacuna, Leandro - AVL","FA","CRY Tue 7:45PM","11.61","11.61","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.3","1.0","1.3","3.0","0.0","0","3","0","0.0","0.0","0","1","0","0","0","0","0"
"60","D","Cameron, Geoff - STK","FA","NOR Wed 7:45PM","11.46","11.46","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.3","1.0","1.2","1.0","0.0","0","1","0","0.0","0.0","0","0","0","3","0","0","0"
"61","D","Aké, Nathan - WAT","FA","@SOU Wed 7:45PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0","7","0","0.0","0.0","0","1","0","0","0","0","0"
"62","M","Capoue, Etienne - WAT","FA","@SOU Wed 7:45PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","3.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"63","D","Coleman, Seamus - EVE","FA","@MCI Wed 7:45PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0","1","0","1.0","1.0","0","4","0","0","0","0","0"
"64","F","Gomis, Bafétimbi - SWA","FA","SUN Wed 7:45PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","2.0","0","2","0","1.0","1.0","0","0","0","0","0","1","0"
"65","M","Schneiderlin, Morgan - MUN","FA","@NEW Tue 7:45PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","1.0","0","5","0","0.0","0.0","0","0","0","0","0","0","1"
"66","D","Tomkins, James - WHU","FA","@BOUR Tue 7:45PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","3.0","0","4","0","0.0","0.0","0","1","0","0","0","0","0"
"67","D","Trippier, Kieran - TOT","FA","LEIC Wed 8:00PM","11","11","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","0.0","0.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"68","M","Yacob, Claudio - WBA","FA","@CHE Wed 7:45PM","11","11","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","0.0","0.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","0","0","0","1"
"69","M","Jurado - WAT","WW","@SOU Wed 7:45PM","10.32","10.32","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.3","0.0","0.0","1.0","2.0","0","4","0","0.0","0.0","0","0","0","1","0","0","0"
"70","M","Oxlade-Chamberlain, Alex - ARS","FA","@LIV Wed 8:00PM","10.01","10.01","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","5.0","0","1","0","0.0","0.0","0","0","0","0","0","0","1"
"71","D","Bassong, Sebastien - NOR","FA","@STK Wed 7:45PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","3.0","0","2","0","0.0","0.0","0","0","0","0","1","0","0"
"72","D","Bertrand, Ryan - SOU","FA","WAT Wed 7:45PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0","5","0","0.0","0.0","0","2","0","0","0","0","0"
"73","M","Brady, Robbie - NOR","WW","@STK Wed 7:45PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","2.0","1.0","0","2","0","0.0","0.0","0","0","0","0","1","0","0"
"74","M,F","De Bruyne, Kevin - MCI","WW","EVE Wed 7:45PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","0.0","0","3","0","0.0","0.0","0","0","0","0","0","0","1"
"75","D","Dummett, Paul - NEW","FA","MUN Tue 7:45PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","3.0","1.0","0","3","0","0.0","0.0","0","1","0","0","0","0","0"
"76","M","Grimes, Matt - SWA","FA","SUN Wed 7:45PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","3.0","1.0","0","3","0","0.0","0.0","0","0","0","0","0","0","1"
"77","F","Long, Shane - SOU","FA","WAT Wed 7:45PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","0","2","0","1.0","1.0","0","0","2","0","0","0","0"
"78","D","Naughton, Kyle - SWA","FA","SUN Wed 7:45PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","1.0","0","4","0","0.0","0.0","0","0","0","0","1","0","0"
"79","D","Otamendi, Nicolás - MCI","WW","EVE Wed 7:45PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","0","1","0","0"
"80","D","Richardson, Kieran - AVL","FA","CRY Tue 7:45PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","2","0","0","0"
"81","M","Sessegnon, Stéphane - WBA","FA","@CHE Wed 7:45PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","5.0","0","2","0","0.0","0.0","0","0","0","0","0","1","0"
"82","M","Zaha, Wilfried - CRY","FA","@AVL Tue 7:45PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","5.0","0","1","0","0.0","0.0","0","0","0","0","0","0","1"
"83","F","Bojan - STK","FA","NOR Wed 7:45PM","9.81","9.81","0.0","0.0","1.0","1.4","0","0","0","0","0","0","0","0","1","1.0","1.4","0.0","0.0","0.0","0.0","0.0","3.0","0","0","0","0.0","0.0","0","0","1","0","0","0","0"
"84","F","Valencia, Enner - WHU","FA","@BOUR Tue 7:45PM","9.14","9.14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.1","1.0","1.0","0.0","2.0","0","0","0","0.0","0.0","0","0","1","0","0","0","0"
"85","M","Hoolahan, Wes - NOR","FA","@STK Wed 7:45PM","9.05","9.05","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","0.0","3.0","0","0","0","0.0","0.0","0","0","0","0","0","1","0"
"86","F","Roberto Firmino - LIV","WW","ARS Wed 8:00PM","9.04","9.04","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","2.0","2.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","1"
"87","M","Afellay, Ibrahim - STK","WW","NOR Wed 7:45PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0","2","0","0.0","0.0","0","0","0","3","0","0","0"
"88","D","Chambers, Calum - ARS","FA","@LIV Wed 8:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0","5","0","0.0","0.0","0","0","0","0","0","0","1"
"89","F","Defoe, Jermain - SUN","FA","@SWA Wed 7:45PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","0.0","2.0","0","0","0","1.0","1.0","0","0","1","0","0","0","0"
"90","D","Fuchs, Christian - LEIC","FA","@TOT Wed 8:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","2.0","2.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","1","0","0"
"91","M","Inler, Gökhan - LEIC","WW","@TOT Wed 8:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","0","3","0","0.0","0.0","0","0","0","0","0","0","1"
"92","D","Cuco Martina - SOU","FA","WAT Wed 7:45PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0","5","0","0.0","0.0","0","1","0","0","0","0","0"
"93","M","Matic, Nemanja - CHE","FA","WBA Wed 7:45PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","0.0","2.0","0","0","0","0.0","0.0","0","0","0","0","0","0","1"
"94","M","Ritchie, Matt - BOUR","FA","WHU Tue 7:45PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"95","D","Sagna, Bacary - MCI","FA","EVE Wed 7:45PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","2.0","0","2","0","0.0","0.0","0","0","0","0","1","0","0"
"96","D","Smith, Adam - BOUR","FA","WHU Tue 7:45PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0","2","0","1.0","1.0","0","2","0","0","0","0","0"
"97","D","Souaré, Pape - CRY","FA","@AVL Tue 7:45PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0","4","0","1.0","1.0","0","0","0","0","1","0","0"
"98","D","Taylor, Neil - SWA","FA","SUN Wed 7:45PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0","5","0","0.0","0.0","0","0","0","0","1","0","0"
"99","F","Watmore, Duncan - SUN","WW","@SWA Wed 7:45PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.5","1.0","1.5","0.0","3.0","0","0","0","0.0","0.0","0","0","1","0","0","0","0"
"100","F","Zárate, Mauro - WHU","FA","@BOUR Tue 7:45PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","2.0","0.0","0.0","1.0","3.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
